address_id,pharmacy_name,lat,lon,distance_m
7,くすりの福太郎,35.62021109969994,139.72723389999996,202
7,大崎薬局,35.619460999699875,139.727224,216
7,トモズ,35.61812709969976,139.72764149999998,278
7,南勢薬局,35.61667579969964,139.7257209,513
7,三光薬局,35.61686289969964,139.72528139999997,526
7,ツルハドラッグ,35.625350299700386,139.7300792,579
7,くすりの福太郎,35.625812899700435,139.7268833,670
7,,35.62590899970044,139.72649099999998,693
7,トモズ,35.624539299700324,139.7210483,904
7,イシダ薬局,35.62431239970031,139.7206217,924
7,うさぎ薬局,35.62724179970056,139.72313450000001,973
8,くすり山崎,35.70574499970756,139.7632855,149
8,ゆしま調剤薬局,35.702825699707304,139.7631499,178
8,日生薬局,35.70295349970732,139.7621337,179
8,日本調剤本郷薬局,35.702903899707316,139.76205079999997,187
